SEASON,PLAYER_NAME,POS,AGE,EXP,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF
2020,Jerian Grant,SG,27.0,5.0,13.3,1.7,4.5,0.3,1.3,0.8,1.2,0.3,0.7,1.5,0.2,0.2,0.5,1.8
2020,Jericho Sims,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jerome Robinson,SG,22.0,2.0,16.933333333333334,2.066666666666667,5.466666666666668,0.9,2.6999999999999997,0.7666666666666666,1.0666666666666667,0.23333333333333336,2.0,1.5,0.4666666666666666,0.3,0.8333333333333334,1.9333333333333336
2020,Jevon Carter,PG,24.0,2.0,16.3,1.7,4.2,1.1,2.5,0.4,0.5,0.5,1.5,1.4,0.8,0.3,0.6,1.5
2020,Jimmy Butler,SF,30.0,9.0,33.8,5.9,13.1,0.5,2.1,7.6,9.1,1.8,4.8,6.0,1.8,0.6,2.2,1.4
2020,Joakim Noah,C,34.0,13.0,10.0,0.8,1.6,0.0,0.0,1.2,1.6,1.0,2.2,1.4,0.2,0.2,1.2,1.8
2020,Jock Landale,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Joe Chealey,PG,24.0,2.0,8.3,0.0,1.8,0.0,1.0,0.5,0.5,0.0,0.0,0.3,1.0,0.0,0.5,0.5
2020,Joe Harris,SF,28.0,6.0,30.8,5.5,11.4,2.5,5.9,0.9,1.3,0.9,3.4,2.1,0.6,0.2,1.5,2.3
2020,Joe Ingles,PF,32.0,6.0,29.7,3.4,7.7,2.0,4.9,1.0,1.3,0.4,3.5,5.2,0.9,0.2,2.0,2.1
2020,Joe Johnson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Joe Wieskamp,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Joel Ayayi,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Joel Embiid,C,25.0,4.0,29.5,7.5,15.7,1.1,3.4,6.9,8.5,2.8,8.9,3.0,0.9,1.3,3.1,3.4
2020,John Collins,PF,22.0,3.0,33.2,8.6,14.8,1.4,3.6,2.9,3.7,2.8,7.3,1.5,0.8,1.6,1.8,3.4
2020,John Henson,C,29.0,8.0,15.433333333333332,2.533333333333333,4.333333333333333,0.20000000000000004,0.8333333333333334,0.5666666666666667,1.1666666666666667,1.2,2.9333333333333336,1.3,0.6333333333333333,1.0333333333333334,1.0,2.0
2020,John Konchar,SG,23.0,1.0,9.5,1.3,1.9,0.3,0.5,0.1,0.1,0.9,1.5,1.2,0.4,0.2,0.4,0.4
2020,Johnathan Motley,PF,24.0,3.0,3.2,0.8,1.2,0.1,0.1,0.4,0.5,0.2,0.5,0.6,0.2,0.0,0.4,0.5
2020,Johnathan Williams,PF,24.0,2.0,12.0,1.3,2.3,0.0,0.1,0.5,0.9,1.6,2.7,0.5,0.1,0.5,0.3,1.1
2020,Jon Teske,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jonah Bolden,C,24.0,2.0,7.066666666666666,0.6,1.7000000000000002,0.0,0.6333333333333333,0.3333333333333333,0.6,0.4666666666666666,0.9666666666666667,0.0,0.4666666666666666,0.3333333333333333,0.26666666666666666,1.4666666666666668
2020,Jonas Valanciunas,C,27.0,8.0,26.4,6.2,10.6,0.5,1.3,2.1,2.9,3.0,8.2,1.9,0.4,1.1,1.8,2.6
2020,Jonathan Isaac,PF,22.0,3.0,28.8,4.6,9.8,0.9,2.8,1.8,2.3,1.7,5.1,1.4,1.6,2.3,1.4,2.4
2020,Jonathan Kuminga,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jordan Bell,C,25.0,3.0,9.333333333333334,1.3,2.6666666666666665,0.39999999999999997,0.7333333333333334,0.7666666666666666,1.0666666666666667,1.0,1.4000000000000001,0.7000000000000001,0.2333333333333333,0.2333333333333333,0.9666666666666667,0.7666666666666666
2020,Jordan Bone,PG,22.0,1.0,5.3,0.5,2.0,0.2,1.0,0.0,0.0,0.0,0.4,0.8,0.1,0.0,0.2,0.6
2020,Jordan Clarkson,SG,27.0,6.0,23.900000000000002,5.5,12.1,2.1,5.766666666666667,2.0,2.4,0.6999999999999998,1.9000000000000001,1.9666666666666668,0.6333333333333333,0.2333333333333333,1.3666666666666665,1.4666666666666668
2020,Jordan Goodwin,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jordan McLaughlin,PG,23.0,1.0,19.7,2.9,5.9,1.0,2.5,0.9,1.3,0.2,1.4,4.2,1.1,0.1,1.0,1.0
2020,Jordan McRae,SG,28.0,4.0,19.075,3.15,8.275,0.975,3.025,2.3,3.075,0.35,2.675,2.025,0.44999999999999996,0.3,0.95,1.775
2020,Jordan Nwora,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jordan Poole,SG,20.0,1.0,22.4,2.9,8.8,1.3,4.6,1.7,2.1,0.2,1.9,2.4,0.6,0.2,1.3,1.6
2020,Jordan Schakel,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jose Alvarado,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Josh Christopher,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Josh Giddey,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Josh Gray,PG,26.0,2.0,11.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,2.5,0.5
2020,Josh Green,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Josh Hart,SF,24.0,3.0,27.0,3.5,8.2,1.9,5.4,1.3,1.8,0.9,5.6,1.7,1.0,0.4,1.2,2.5
2020,Josh Jackson,SF,22.0,3.0,17.3,3.2,7.2,1.0,3.3,1.6,2.3,0.5,2.5,1.6,0.8,0.4,1.3,1.8
2020,Josh Magette,PG,30.0,2.0,4.8,0.6,1.9,0.1,0.5,0.1,0.3,0.1,0.6,0.6,0.4,0.1,0.6,0.5
2020,Josh Okogie,SG,21.0,2.0,25.0,2.7,6.4,0.7,2.5,2.5,3.1,1.4,2.9,1.6,1.1,0.4,1.4,2.2
2020,Josh Reaves,SF,22.0,1.0,7.0,0.8,2.3,0.0,0.5,0.5,0.5,0.3,0.5,0.8,0.0,0.0,0.0,1.3
2020,Josh Richardson,SG,26.0,5.0,30.8,5.1,11.7,1.5,4.5,2.1,2.6,0.7,2.4,2.9,0.9,0.7,1.9,2.5
2020,Joshua Primo,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Jrue Holiday,SG,29.0,11.0,34.7,7.5,16.5,2.0,5.7,2.1,3.0,1.3,3.5,6.7,1.6,0.8,3.0,2.4
2020,Juan Toscano-Anderson,SG,26.0,1.0,20.9,2.2,4.8,0.6,1.8,0.2,0.4,0.7,3.3,2.0,1.0,0.4,1.2,2.3
2020,Juancho Hernangomez,PF,24.0,4.0,19.73333333333333,2.5333333333333337,6.033333333333334,1.1333333333333335,3.1333333333333333,1.1333333333333333,1.8333333333333333,1.0,3.733333333333334,0.9,0.5,0.19999999999999998,0.7333333333333334,1.5666666666666667
2020,Julius Randle,PF,25.0,6.0,32.5,7.2,15.7,1.0,3.6,4.0,5.5,2.4,7.4,3.1,0.8,0.3,3.0,2.8
2020,Justin Anderson,SG,26.0,5.0,10.7,1.0,3.8,0.6,2.9,0.2,0.4,0.1,2.0,0.8,0.0,0.6,0.4,1.3
2020,Justin Champagnie,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Justin Holiday,SF,30.0,7.0,25.0,2.8,6.7,1.8,4.5,0.7,0.9,0.4,2.8,1.3,1.2,0.6,0.6,1.9
2020,Justin Jackson,PF,24.0,3.0,16.1,2.1,5.2,0.7,2.5,0.6,0.8,0.4,2.0,0.8,0.2,0.2,0.2,1.1
2020,Justin James,SF,23.0,1.0,6.4,1.0,2.3,0.3,0.8,0.3,0.6,0.2,0.7,0.5,0.2,0.3,0.2,0.5
2020,Justin Patton,C,22.0,3.0,4.8,0.8,2.0,0.2,0.8,0.0,0.0,0.2,0.8,0.4,0.0,0.0,0.4,0.8
2020,Justin Robinson,PG,22.0,1.0,5.4,0.6,1.3,0.3,0.6,0.0,0.0,0.1,0.4,0.8,0.0,0.1,0.3,0.2
2020,Justin Tillman,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Justin Wright-Foreman,PG,22.0,1.0,11.3,1.8,5.0,0.5,2.5,0.8,1.0,0.0,1.3,1.8,0.5,0.0,0.8,1.3
2020,Justise Winslow,SG,23.0,5.0,32.0,4.5,11.7,0.5,2.5,1.6,2.5,1.5,5.2,4.0,0.6,0.5,2.2,3.5
2020,Jusuf Nurkic,C,25.0,6.0,31.6,6.8,13.6,0.3,1.3,3.9,4.4,2.9,7.4,4.0,1.4,2.0,2.4,4.9
2020,Juwan Morgan,PF,22.0,1.0,6.4,0.7,1.2,0.1,0.4,0.1,0.2,0.5,0.9,0.3,0.0,0.1,0.3,0.9
2020,KZ Okpala,PF,20.0,1.0,5.2,0.6,1.0,0.0,0.2,0.2,0.4,0.2,0.8,0.2,0.4,0.2,0.2,0.4
2020,Kadeem Allen,PG,27.0,3.0,11.7,1.9,4.4,0.5,1.6,0.7,1.1,0.2,0.7,2.1,0.5,0.2,0.8,0.7
2020,Kai Jones,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Karl-Anthony Towns,C,24.0,5.0,33.9,9.0,17.8,3.3,7.9,5.1,6.5,2.7,8.1,4.4,0.9,1.2,3.1,3.3
2020,Kawhi Leonard,SF,28.0,9.0,32.4,9.3,19.9,2.2,5.7,6.2,7.1,0.9,6.1,4.9,1.8,0.6,2.6,2.0
2020,Keifer Sykes,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Keita Bates-Diop,PF,24.0,2.0,17.5,2.4,5.6,0.8,2.5,1.2,1.8,0.6,2.4,0.8,0.5,0.5,0.4,1.0
2020,Keita Bates-Diop,PF-SF,24.0,2.0,16.9,2.3,5.3,0.8,2.3,1.2,1.7,0.6,2.3,0.7,0.4,0.5,0.4,1.0
2020,Keita Bates-Diop,SF,24.0,2.0,14.0,1.9,4.0,0.4,1.3,1.1,1.4,0.6,1.9,0.0,0.3,0.6,0.4,1.0
2020,Kelan Martin,SF,24.0,1.0,16.0,2.3,5.8,0.8,3.1,1.0,1.0,0.4,2.7,0.7,0.2,0.3,0.6,1.6
2020,Keldon Johnson,SF,20.0,1.0,17.7,3.1,5.2,0.8,1.3,2.1,2.6,0.6,2.8,0.9,0.8,0.1,0.8,1.6
2020,Keljin Blevins,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kelly Olynyk,C,28.0,7.0,19.4,2.7,5.9,1.4,3.5,1.3,1.5,0.7,3.9,1.7,0.7,0.3,1.1,2.6
2020,Kelly Oubre Jr.,SF,24.0,5.0,34.5,6.7,14.8,1.9,5.5,3.4,4.4,1.2,5.3,1.5,1.3,0.7,1.5,3.4
2020,Kemba Walker,PG,29.0,9.0,31.1,6.8,15.9,3.2,8.4,3.7,4.3,0.6,3.2,4.8,0.9,0.5,2.1,1.6
2020,Kendrick Nunn,PG,24.0,1.0,29.3,6.0,13.6,2.0,5.8,1.3,1.5,0.3,2.4,3.3,0.8,0.2,1.7,2.3
2020,Kenrich Williams,PF,25.0,2.0,21.3,1.3,3.8,0.6,2.5,0.2,0.7,1.3,3.5,1.5,0.7,0.5,0.6,2.3
2020,Kent Bazemore,SF,30.0,8.0,24.566666666666666,3.0,7.933333333333334,1.2,3.5,1.7333333333333334,2.3000000000000003,0.43333333333333335,3.966666666666667,1.3666666666666665,1.0999999999999999,0.5666666666666667,1.3,2.9
2020,Kentavious Caldwell-Pope,SG,26.0,7.0,25.5,3.4,7.3,1.3,3.5,1.1,1.5,0.6,1.5,1.6,0.8,0.2,0.9,1.9
2020,Kenyon Martin Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Keon Johnson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kessler Edwards,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kevin Durant,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kevin Hervey,PF,23.0,1.0,5.2,0.7,2.7,0.3,2.0,0.0,0.0,0.1,1.1,0.5,0.1,0.1,0.0,0.4
2020,Kevin Huerter,SG,21.0,2.0,31.4,4.5,10.9,2.3,6.0,0.9,1.1,0.6,3.4,3.8,0.9,0.5,1.6,2.5
2020,Kevin Knox II,SF,20.0,2.0,17.9,2.2,6.2,1.0,3.1,1.0,1.6,0.4,2.4,0.9,0.4,0.4,0.7,1.6
2020,Kevin Love,PF,31.0,12.0,31.8,5.8,13.0,2.6,7.0,3.3,3.9,1.0,8.8,3.2,0.6,0.3,2.5,1.6
2020,Kevin Pangos,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kevin Porter Jr.,SF,19.0,1.0,23.2,3.7,8.4,1.1,3.2,1.5,2.0,0.4,2.8,2.2,0.9,0.3,1.9,2.7
2020,Kevon Looney,C,23.0,5.0,13.1,1.5,4.0,0.1,0.7,0.5,0.6,1.4,1.9,1.0,0.6,0.3,0.6,1.7
2020,Khem Birch,C,27.0,3.0,19.2,1.5,3.0,0.0,0.0,1.4,2.1,1.9,2.7,1.0,0.4,0.5,0.6,1.9
2020,Khris Middleton,SF,28.0,8.0,29.9,7.6,15.3,2.4,5.7,3.4,3.7,0.7,5.5,4.3,0.9,0.1,2.2,2.3
2020,Khyri Thomas,SG,23.0,2.0,7.6,0.6,2.1,0.6,1.8,0.3,0.5,0.1,0.0,0.4,0.4,0.0,0.4,1.1
2020,Killian Hayes,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Killian Tillie,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kira Lewis Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Klay Thompson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Kostas Antetokounmpo,PF,22.0,2.0,4.0,0.6,0.6,0.0,0.0,0.2,0.4,0.4,0.2,0.4,0.0,0.0,0.2,0.4
2020,Kris Dunn,PG,25.0,4.0,24.9,3.0,6.7,0.6,2.2,0.8,1.1,0.5,3.2,3.4,2.0,0.3,1.3,3.1
2020,Kristaps Porzingis,C,24.0,4.0,31.8,7.0,16.4,2.5,7.1,4.0,5.0,1.8,7.7,1.8,0.7,2.0,1.6,3.2
2020,Ky Bowman,PG,22.0,1.0,22.6,3.0,7.1,0.7,2.4,0.8,0.9,0.5,2.2,2.9,1.0,0.2,1.6,2.3
2020,Kyle Alexander,C,23.0,1.0,6.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5
2020,Kyle Anderson,SF,26.0,6.0,19.9,2.3,4.9,0.4,1.3,0.8,1.2,0.9,3.4,2.4,0.8,0.6,1.0,1.7
2020,Kyle Guy,SG,22.0,1.0,3.3,0.7,1.7,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3
2020,Kyle Korver,SF,38.0,17.0,16.6,2.2,5.1,1.7,4.1,0.6,0.7,0.3,1.8,1.2,0.4,0.2,0.8,1.3
2020,Kyle Kuzma,PF,24.0,3.0,25.0,4.8,11.0,1.4,4.5,1.9,2.5,0.9,3.6,1.3,0.5,0.4,1.5,2.1
2020,Kyle Lowry,PG,33.0,14.0,36.2,5.8,13.8,2.8,8.0,5.1,5.9,0.6,4.5,7.5,1.4,0.4,3.1,3.3
2020,Kyle O'Quinn,C,29.0,8.0,10.8,1.4,2.9,0.2,0.9,0.4,0.7,1.2,2.8,1.8,0.2,0.8,0.7,1.3
2020,Kyrie Irving,PG,27.0,9.0,32.9,10.0,20.8,2.8,7.1,4.7,5.1,1.1,4.1,6.4,1.4,0.5,2.6,2.7
2020,LaMarcus Aldridge,C,34.0,14.0,33.1,7.4,15.0,1.2,3.0,3.0,3.6,1.9,5.5,2.4,0.7,1.6,1.4,2.4
2020,LaMelo Ball,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Lamar Stevens,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Lance Stephenson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Lance Thomas,PF,31.0,9.0,14.0,1.1,3.3,0.6,1.9,0.6,0.6,0.3,1.6,0.9,0.0,0.0,0.9,1.6
2020,Landry Shamet,SG,22.0,2.0,27.4,3.0,7.4,2.1,5.6,1.2,1.4,0.1,1.8,1.9,0.4,0.2,0.8,2.7
2020,Langston Galloway,SG,28.0,6.0,25.8,3.6,8.2,2.0,5.0,1.1,1.3,0.5,1.8,1.5,0.7,0.2,0.6,1.5
2020,Larry Nance Jr.,PF,27.0,5.0,26.3,4.1,7.7,1.0,2.8,0.9,1.3,1.9,5.4,2.2,1.0,0.4,1.1,1.6
2020,Lauri Markkanen,PF,22.0,3.0,29.8,5.0,11.8,2.2,6.3,2.5,3.1,1.2,5.1,1.5,0.8,0.5,1.6,1.9
2020,LeBron James,PG,35.0,17.0,34.6,9.6,19.4,2.2,6.3,3.9,5.7,1.0,6.9,10.2,1.2,0.5,3.9,1.8
2020,Leandro Bolmaro,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Lindell Wigginton,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Lindy Waters III,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Lonnie Walker IV,SG,21.0,2.0,16.2,2.5,5.9,0.7,1.7,0.7,1.0,0.4,1.9,1.1,0.5,0.2,0.7,1.3
2020,Lonzo Ball,PG,22.0,3.0,32.1,4.4,10.9,2.3,6.3,0.7,1.2,1.1,5.0,7.0,1.4,0.6,3.1,2.0
2020,Lou Williams,PG,33.0,15.0,28.7,6.0,14.4,1.7,4.8,4.5,5.2,0.5,2.6,5.6,0.7,0.2,2.8,1.2
2020,Louis King,SF,20.0,1.0,6.2,0.8,2.1,0.4,1.1,0.0,0.3,0.1,0.9,0.5,0.2,0.0,0.2,1.0
2020,Luc Mbah a Moute,PF,33.0,12.0,8.3,0.7,1.7,0.0,0.7,0.3,0.7,0.3,0.3,0.0,0.7,0.0,0.3,0.0
2020,Luca Vildoza,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Luguentz Dort,SF,20.0,1.0,22.8,2.4,6.1,0.8,2.8,1.2,1.5,0.7,1.6,0.8,0.9,0.1,0.6,2.7
2020,Luka Doncic,PG,20.0,2.0,33.6,9.5,20.6,2.8,8.9,7.0,9.2,1.3,8.1,8.8,1.0,0.2,4.3,2.5
2020,Luka Garza,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Luka Samanic,PF,20.0,1.0,16.0,1.7,5.3,1.0,2.7,1.0,1.3,0.3,3.0,2.0,0.0,0.7,0.7,2.0
2020,Luke Kennard,SG,23.0,3.0,32.9,5.4,12.2,2.6,6.5,2.4,2.7,0.3,3.2,4.1,0.4,0.2,1.5,2.3
2020,Luke Kornet,C,24.0,3.0,15.5,2.3,5.2,0.9,3.0,0.6,0.8,0.6,1.7,0.9,0.3,0.7,0.4,1.5
2020,MJ Walker,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Mac McClung,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Malachi Flynn,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Malcolm Brogdon,PG,27.0,4.0,30.9,6.0,13.8,1.4,4.3,3.1,3.4,0.9,4.0,7.1,0.6,0.2,2.4,1.8
2020,Malcolm Hill,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Malcolm Miller,SF,26.0,3.0,5.8,0.4,1.0,0.3,0.8,0.1,0.3,0.1,0.5,0.4,0.2,0.1,0.1,0.6
2020,Malik Beasley,SG,23.0,4.0,24.433333333333334,4.966666666666667,11.200000000000001,2.2666666666666666,5.7,1.0999999999999999,1.3666666666666665,0.3666666666666667,2.8333333333333335,1.5,0.7000000000000001,0.10000000000000002,1.1333333333333333,1.5
2020,Malik Ellison,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Malik Fitts,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Malik Monk,SG,21.0,3.0,21.3,3.9,8.9,1.1,3.7,1.5,1.8,0.5,2.4,2.1,0.5,0.3,1.4,1.3
2020,Malik Newman,SG,22.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,Mamadi Diakite,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Marc Gasol,C,35.0,12.0,26.4,2.7,6.3,1.3,3.4,0.8,1.1,0.7,5.5,3.3,0.8,0.9,1.3,2.8
2020,Marco Belinelli,SG,33.0,13.0,15.5,2.2,5.5,1.2,3.1,0.8,1.0,0.1,1.6,1.2,0.2,0.0,0.3,0.8
2020,Marcus Garrett,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Marcus Morris Sr.,PF,30.0,9.0,28.9,3.9,9.2,1.4,4.4,0.9,1.2,0.6,3.5,1.4,0.7,0.7,1.3,2.7
2020,Marcus Morris Sr.,SF,30.0,9.0,32.3,6.5,14.8,2.7,6.1,3.8,4.6,1.1,4.3,1.4,0.8,0.4,1.7,3.0
2020,Marcus Morris Sr.,SF-PF,30.0,9.0,31.2,5.7,13.1,2.3,5.6,2.9,3.5,1.0,4.1,1.4,0.8,0.5,1.6,2.9
2020,Marcus Smart,SG,25.0,6.0,32.0,4.3,11.4,2.3,6.6,2.1,2.5,0.7,3.1,4.9,1.7,0.5,1.7,2.7
2020,Marial Shayok,SG,24.0,1.0,7.0,0.8,3.0,0.5,1.5,0.8,1.0,0.3,1.5,0.3,0.0,0.3,0.8,1.0
2020,Mario Chalmers,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Mario Hezonja,PF,24.0,5.0,16.4,1.7,4.1,0.5,1.5,0.9,1.1,0.6,2.9,0.9,0.7,0.2,0.8,2.0
2020,Markelle Fultz,PG,21.0,3.0,27.7,5.0,10.7,0.5,1.9,1.6,2.2,0.6,2.7,5.1,1.3,0.2,2.0,2.0
2020,Markieff Morris,PF,30.0,9.0,19.066666666666666,3.1666666666666665,7.2,1.3666666666666665,3.6666666666666665,0.9666666666666667,1.2333333333333334,0.7666666666666666,2.8666666666666667,1.1666666666666667,0.5,0.3333333333333333,1.1,2.2666666666666666
2020,Marko Guduric,SG,24.0,1.0,11.0,1.4,3.6,0.6,1.9,0.5,0.6,0.3,1.3,1.0,0.3,0.2,0.8,0.8
2020,Marko Simonovic,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Markus Howard,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Marques Bolden,C,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
2020,Marquese Chriss,PF,22.0,4.0,20.3,3.6,6.5,0.1,0.7,2.0,2.6,1.9,4.3,1.9,0.7,1.1,1.3,2.1
2020,Marvin Bagley III,C,20.0,2.0,25.7,6.0,12.8,0.3,1.7,1.9,2.4,2.2,5.2,0.8,0.5,0.9,1.4,3.3
2020,Marvin Williams,PF,33.0,15.0,19.366666666666664,1.9666666666666668,4.366666666666666,0.9333333333333332,2.6333333333333333,0.7333333333333334,0.8666666666666667,0.6,2.8000000000000003,1.0333333333333334,0.6,0.5,0.5666666666666667,1.8
2020,Mason Jones,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Mason Plumlee,C,29.0,7.0,17.3,2.9,4.7,0.0,0.1,1.4,2.5,1.6,3.6,2.5,0.5,0.6,1.3,2.3
2020,Matisse Thybulle,SG,22.0,1.0,19.8,1.7,4.1,0.9,2.4,0.4,0.6,0.7,1.0,1.2,1.4,0.7,0.8,2.2
2020,Matt Mooney,SG,22.0,1.0,4.8,0.3,1.0,0.0,0.5,0.0,0.0,0.0,0.8,0.3,0.5,0.3,0.0,0.3
2020,Matt Ryan,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
