,TEAM_ID,STANDINGSDATE,TEAM,W_PCT
13082,1610612743,2021-09-06,Denver,0.653
13083,1610612746,2021-09-06,LA Clippers,0.653
13084,1610612742,2021-09-06,Dallas,0.583
13085,1610612747,2021-09-06,L.A. Lakers,0.583
13086,1610612757,2021-09-06,Portland,0.583
13087,1610612744,2021-09-06,Golden State,0.542
13088,1610612763,2021-09-06,Memphis,0.528
13089,1610612759,2021-09-06,San Antonio,0.458
13090,1610612740,2021-09-06,New Orleans,0.431
13091,1610612758,2021-09-06,Sacramento,0.431
13092,1610612750,2021-09-06,Minnesota,0.319
13093,1610612760,2021-09-06,Oklahoma City,0.306
13094,1610612745,2021-09-06,Houston,0.236
13095,1610612762,2021-09-05,Utah,0.722
13096,1610612756,2021-09-05,Phoenix,0.708
13097,1610612743,2021-09-05,Denver,0.653
13098,1610612746,2021-09-05,LA Clippers,0.653
13099,1610612742,2021-09-05,Dallas,0.583
13100,1610612747,2021-09-05,L.A. Lakers,0.583
13101,1610612757,2021-09-05,Portland,0.583
13102,1610612744,2021-09-05,Golden State,0.542
13103,1610612763,2021-09-05,Memphis,0.528
13104,1610612759,2021-09-05,San Antonio,0.458
13105,1610612740,2021-09-05,New Orleans,0.431
13106,1610612758,2021-09-05,Sacramento,0.431
13107,1610612750,2021-09-05,Minnesota,0.319
13108,1610612760,2021-09-05,Oklahoma City,0.306
13109,1610612745,2021-09-05,Houston,0.236
13110,1610612762,2021-09-04,Utah,0.722
13111,1610612756,2021-09-04,Phoenix,0.708
13112,1610612743,2021-09-04,Denver,0.653
13113,1610612746,2021-09-04,LA Clippers,0.653
13114,1610612742,2021-09-04,Dallas,0.583
13115,1610612747,2021-09-04,L.A. Lakers,0.583
13116,1610612757,2021-09-04,Portland,0.583
13117,1610612744,2021-09-04,Golden State,0.542
13118,1610612763,2021-09-04,Memphis,0.528
13119,1610612759,2021-09-04,San Antonio,0.458
13120,1610612740,2021-09-04,New Orleans,0.431
13121,1610612758,2021-09-04,Sacramento,0.431
13122,1610612750,2021-09-04,Minnesota,0.319
13123,1610612760,2021-09-04,Oklahoma City,0.306
13124,1610612745,2021-09-04,Houston,0.236
13125,1610612762,2021-09-03,Utah,0.722
13126,1610612756,2021-09-03,Phoenix,0.708
13127,1610612743,2021-09-03,Denver,0.653
13128,1610612746,2021-09-03,LA Clippers,0.653
13129,1610612742,2021-09-03,Dallas,0.583
13130,1610612747,2021-09-03,L.A. Lakers,0.583
13131,1610612757,2021-09-03,Portland,0.583
13132,1610612744,2021-09-03,Golden State,0.542
13133,1610612763,2021-09-03,Memphis,0.528
13134,1610612759,2021-09-03,San Antonio,0.458
13135,1610612740,2021-09-03,New Orleans,0.431
13136,1610612758,2021-09-03,Sacramento,0.431
13137,1610612750,2021-09-03,Minnesota,0.319
13138,1610612760,2021-09-03,Oklahoma City,0.306
13139,1610612745,2021-09-03,Houston,0.236
13140,1610612762,2021-09-02,Utah,0.722
13141,1610612756,2021-09-02,Phoenix,0.708
13142,1610612743,2021-09-02,Denver,0.653
13143,1610612746,2021-09-02,LA Clippers,0.653
13144,1610612742,2021-09-02,Dallas,0.583
13145,1610612747,2021-09-02,L.A. Lakers,0.583
13146,1610612757,2021-09-02,Portland,0.583
13147,1610612744,2021-09-02,Golden State,0.542
13148,1610612763,2021-09-02,Memphis,0.528
13149,1610612759,2021-09-02,San Antonio,0.458
13150,1610612740,2021-09-02,New Orleans,0.431
13151,1610612758,2021-09-02,Sacramento,0.431
13152,1610612750,2021-09-02,Minnesota,0.319
13153,1610612760,2021-09-02,Oklahoma City,0.306
13154,1610612745,2021-09-02,Houston,0.236
13155,1610612762,2021-09-01,Utah,0.722
13156,1610612756,2021-09-01,Phoenix,0.708
13157,1610612743,2021-09-01,Denver,0.653
13158,1610612746,2021-09-01,LA Clippers,0.653
13159,1610612742,2021-09-01,Dallas,0.583
13160,1610612747,2021-09-01,L.A. Lakers,0.583
13161,1610612757,2021-09-01,Portland,0.583
13162,1610612744,2021-09-01,Golden State,0.542
13163,1610612763,2021-09-01,Memphis,0.528
13164,1610612759,2021-09-01,San Antonio,0.458
13165,1610612740,2021-09-01,New Orleans,0.431
13166,1610612758,2021-09-01,Sacramento,0.431
13167,1610612750,2021-09-01,Minnesota,0.319
13168,1610612760,2021-09-01,Oklahoma City,0.306
13169,1610612745,2021-09-01,Houston,0.236
13170,1610612762,2021-08-31,Utah,0.722
13171,1610612756,2021-08-31,Phoenix,0.708
13172,1610612743,2021-08-31,Denver,0.653
13173,1610612746,2021-08-31,LA Clippers,0.653
13174,1610612742,2021-08-31,Dallas,0.583
13175,1610612747,2021-08-31,L.A. Lakers,0.583
13176,1610612757,2021-08-31,Portland,0.583
13177,1610612744,2021-08-31,Golden State,0.542
13178,1610612763,2021-08-31,Memphis,0.528
13179,1610612759,2021-08-31,San Antonio,0.458
13180,1610612740,2021-08-31,New Orleans,0.431
13181,1610612758,2021-08-31,Sacramento,0.431
13182,1610612750,2021-08-31,Minnesota,0.319
13183,1610612760,2021-08-31,Oklahoma City,0.306
13184,1610612745,2021-08-31,Houston,0.236
13185,1610612762,2021-08-30,Utah,0.722
13186,1610612756,2021-08-30,Phoenix,0.708
13187,1610612743,2021-08-30,Denver,0.653
13188,1610612746,2021-08-30,LA Clippers,0.653
13189,1610612742,2021-08-30,Dallas,0.583
13190,1610612747,2021-08-30,L.A. Lakers,0.583
13191,1610612757,2021-08-30,Portland,0.583
13192,1610612744,2021-08-30,Golden State,0.542
13193,1610612763,2021-08-30,Memphis,0.528
13194,1610612759,2021-08-30,San Antonio,0.458
13195,1610612740,2021-08-30,New Orleans,0.431
13196,1610612758,2021-08-30,Sacramento,0.431
13197,1610612750,2021-08-30,Minnesota,0.319
13198,1610612760,2021-08-30,Oklahoma City,0.306
13199,1610612745,2021-08-30,Houston,0.236
13200,1610612762,2021-08-29,Utah,0.722
13201,1610612756,2021-08-29,Phoenix,0.708
13202,1610612743,2021-08-29,Denver,0.653
13203,1610612746,2021-08-29,LA Clippers,0.653
13204,1610612742,2021-08-29,Dallas,0.583
13205,1610612747,2021-08-29,L.A. Lakers,0.583
13206,1610612757,2021-08-29,Portland,0.583
13207,1610612744,2021-08-29,Golden State,0.542
13208,1610612763,2021-08-29,Memphis,0.528
13209,1610612759,2021-08-29,San Antonio,0.458
13210,1610612740,2021-08-29,New Orleans,0.431
13211,1610612758,2021-08-29,Sacramento,0.431
13212,1610612750,2021-08-29,Minnesota,0.319
13213,1610612760,2021-08-29,Oklahoma City,0.306
13214,1610612745,2021-08-29,Houston,0.236
13215,1610612762,2021-08-28,Utah,0.722
13216,1610612756,2021-08-28,Phoenix,0.708
13217,1610612743,2021-08-28,Denver,0.653
13218,1610612746,2021-08-28,LA Clippers,0.653
13219,1610612742,2021-08-28,Dallas,0.583
13220,1610612747,2021-08-28,L.A. Lakers,0.583
13221,1610612757,2021-08-28,Portland,0.583
13222,1610612744,2021-08-28,Golden State,0.542
13223,1610612763,2021-08-28,Memphis,0.528
13224,1610612759,2021-08-28,San Antonio,0.458
13225,1610612740,2021-08-28,New Orleans,0.431
13226,1610612758,2021-08-28,Sacramento,0.431
13227,1610612750,2021-08-28,Minnesota,0.319
13228,1610612760,2021-08-28,Oklahoma City,0.306
13229,1610612745,2021-08-28,Houston,0.236
13230,1610612762,2021-08-27,Utah,0.722
13231,1610612756,2021-08-27,Phoenix,0.708
13232,1610612743,2021-08-27,Denver,0.653
13233,1610612746,2021-08-27,LA Clippers,0.653
13234,1610612742,2021-08-27,Dallas,0.583
13235,1610612747,2021-08-27,L.A. Lakers,0.583
13236,1610612757,2021-08-27,Portland,0.583
13237,1610612744,2021-08-27,Golden State,0.542
13238,1610612763,2021-08-27,Memphis,0.528
13239,1610612759,2021-08-27,San Antonio,0.458
13240,1610612740,2021-08-27,New Orleans,0.431
13241,1610612758,2021-08-27,Sacramento,0.431
13242,1610612750,2021-08-27,Minnesota,0.319
13243,1610612760,2021-08-27,Oklahoma City,0.306
13244,1610612745,2021-08-27,Houston,0.236
13245,1610612762,2021-08-26,Utah,0.722
13246,1610612756,2021-08-26,Phoenix,0.708
13247,1610612743,2021-08-26,Denver,0.653
13248,1610612746,2021-08-26,LA Clippers,0.653
13249,1610612742,2021-08-26,Dallas,0.583
13250,1610612747,2021-08-26,L.A. Lakers,0.583
13251,1610612757,2021-08-26,Portland,0.583
13252,1610612744,2021-08-26,Golden State,0.542
13253,1610612763,2021-08-26,Memphis,0.528
13254,1610612759,2021-08-26,San Antonio,0.458
13255,1610612740,2021-08-26,New Orleans,0.431
13256,1610612758,2021-08-26,Sacramento,0.431
13257,1610612750,2021-08-26,Minnesota,0.319
13258,1610612760,2021-08-26,Oklahoma City,0.306
13259,1610612745,2021-08-26,Houston,0.236
13260,1610612762,2021-08-25,Utah,0.722
13261,1610612756,2021-08-25,Phoenix,0.708
13262,1610612743,2021-08-25,Denver,0.653
13263,1610612746,2021-08-25,LA Clippers,0.653
13264,1610612742,2021-08-25,Dallas,0.583
13265,1610612747,2021-08-25,L.A. Lakers,0.583
13266,1610612757,2021-08-25,Portland,0.583
13267,1610612744,2021-08-25,Golden State,0.542
13268,1610612763,2021-08-25,Memphis,0.528
13269,1610612759,2021-08-25,San Antonio,0.458
13270,1610612740,2021-08-25,New Orleans,0.431
13271,1610612758,2021-08-25,Sacramento,0.431
13272,1610612750,2021-08-25,Minnesota,0.319
13273,1610612760,2021-08-25,Oklahoma City,0.306
13274,1610612745,2021-08-25,Houston,0.236
13275,1610612762,2021-08-24,Utah,0.722
13276,1610612756,2021-08-24,Phoenix,0.708
13277,1610612743,2021-08-24,Denver,0.653
13278,1610612746,2021-08-24,LA Clippers,0.653
13279,1610612742,2021-08-24,Dallas,0.583
13280,1610612747,2021-08-24,L.A. Lakers,0.583
13281,1610612757,2021-08-24,Portland,0.583
13282,1610612744,2021-08-24,Golden State,0.542
13283,1610612763,2021-08-24,Memphis,0.528
13284,1610612759,2021-08-24,San Antonio,0.458
13285,1610612740,2021-08-24,New Orleans,0.431
13286,1610612758,2021-08-24,Sacramento,0.431
13287,1610612750,2021-08-24,Minnesota,0.319
13288,1610612760,2021-08-24,Oklahoma City,0.306
13289,1610612745,2021-08-24,Houston,0.236
13290,1610612762,2021-08-23,Utah,0.722
13291,1610612756,2021-08-23,Phoenix,0.708
13292,1610612743,2021-08-23,Denver,0.653
13293,1610612746,2021-08-23,LA Clippers,0.653
13294,1610612742,2021-08-23,Dallas,0.583
13295,1610612747,2021-08-23,L.A. Lakers,0.583
13296,1610612757,2021-08-23,Portland,0.583
13297,1610612744,2021-08-23,Golden State,0.542
13298,1610612763,2021-08-23,Memphis,0.528
13299,1610612759,2021-08-23,San Antonio,0.458
13300,1610612740,2021-08-23,New Orleans,0.431
13301,1610612758,2021-08-23,Sacramento,0.431
13302,1610612750,2021-08-23,Minnesota,0.319
13303,1610612760,2021-08-23,Oklahoma City,0.306
13304,1610612745,2021-08-23,Houston,0.236
13305,1610612762,2021-08-22,Utah,0.722
13306,1610612756,2021-08-22,Phoenix,0.708
13307,1610612743,2021-08-22,Denver,0.653
13308,1610612746,2021-08-22,LA Clippers,0.653
13309,1610612742,2021-08-22,Dallas,0.583
13310,1610612747,2021-08-22,L.A. Lakers,0.583
13311,1610612757,2021-08-22,Portland,0.583
13312,1610612744,2021-08-22,Golden State,0.542
13313,1610612763,2021-08-22,Memphis,0.528
13314,1610612759,2021-08-22,San Antonio,0.458
13315,1610612740,2021-08-22,New Orleans,0.431
13316,1610612758,2021-08-22,Sacramento,0.431
13317,1610612750,2021-08-22,Minnesota,0.319
13318,1610612760,2021-08-22,Oklahoma City,0.306
13319,1610612745,2021-08-22,Houston,0.236
13320,1610612762,2021-08-21,Utah,0.722
13321,1610612756,2021-08-21,Phoenix,0.708
13322,1610612743,2021-08-21,Denver,0.653
13323,1610612746,2021-08-21,LA Clippers,0.653
13324,1610612742,2021-08-21,Dallas,0.583
13325,1610612747,2021-08-21,L.A. Lakers,0.583
13326,1610612757,2021-08-21,Portland,0.583
13327,1610612744,2021-08-21,Golden State,0.542
13328,1610612763,2021-08-21,Memphis,0.528
13329,1610612759,2021-08-21,San Antonio,0.458
13330,1610612740,2021-08-21,New Orleans,0.431
13331,1610612758,2021-08-21,Sacramento,0.431
13332,1610612750,2021-08-21,Minnesota,0.319
13333,1610612760,2021-08-21,Oklahoma City,0.306
13334,1610612745,2021-08-21,Houston,0.236
13335,1610612762,2021-08-20,Utah,0.722
13336,1610612756,2021-08-20,Phoenix,0.708
13337,1610612743,2021-08-20,Denver,0.653
13338,1610612746,2021-08-20,LA Clippers,0.653
13339,1610612742,2021-08-20,Dallas,0.583
13340,1610612747,2021-08-20,L.A. Lakers,0.583
13341,1610612757,2021-08-20,Portland,0.583
13342,1610612744,2021-08-20,Golden State,0.542
13343,1610612763,2021-08-20,Memphis,0.528
13344,1610612759,2021-08-20,San Antonio,0.458
13345,1610612740,2021-08-20,New Orleans,0.431
13346,1610612758,2021-08-20,Sacramento,0.431
13347,1610612750,2021-08-20,Minnesota,0.319
13348,1610612760,2021-08-20,Oklahoma City,0.306
13349,1610612745,2021-08-20,Houston,0.236
13350,1610612762,2021-08-19,Utah,0.722
13351,1610612756,2021-08-19,Phoenix,0.708
13352,1610612743,2021-08-19,Denver,0.653
13353,1610612746,2021-08-19,LA Clippers,0.653
13354,1610612742,2021-08-19,Dallas,0.583
13355,1610612747,2021-08-19,L.A. Lakers,0.583
13356,1610612757,2021-08-19,Portland,0.583
13357,1610612744,2021-08-19,Golden State,0.542
13358,1610612763,2021-08-19,Memphis,0.528
13359,1610612759,2021-08-19,San Antonio,0.458
13360,1610612740,2021-08-19,New Orleans,0.431
13361,1610612758,2021-08-19,Sacramento,0.431
13362,1610612750,2021-08-19,Minnesota,0.319
13363,1610612760,2021-08-19,Oklahoma City,0.306
13364,1610612745,2021-08-19,Houston,0.236
13365,1610612762,2021-08-18,Utah,0.722
13366,1610612756,2021-08-18,Phoenix,0.708
13367,1610612743,2021-08-18,Denver,0.653
13368,1610612746,2021-08-18,LA Clippers,0.653
13369,1610612742,2021-08-18,Dallas,0.583
13370,1610612747,2021-08-18,L.A. Lakers,0.583
13371,1610612757,2021-08-18,Portland,0.583
13372,1610612744,2021-08-18,Golden State,0.542
13373,1610612763,2021-08-18,Memphis,0.528
13374,1610612759,2021-08-18,San Antonio,0.458
13375,1610612740,2021-08-18,New Orleans,0.431
13376,1610612758,2021-08-18,Sacramento,0.431
13377,1610612750,2021-08-18,Minnesota,0.319
13378,1610612760,2021-08-18,Oklahoma City,0.306
13379,1610612745,2021-08-18,Houston,0.236
13380,1610612762,2021-08-17,Utah,0.722
13381,1610612756,2021-08-17,Phoenix,0.708
13382,1610612743,2021-08-17,Denver,0.653
13383,1610612746,2021-08-17,LA Clippers,0.653
13384,1610612742,2021-08-17,Dallas,0.583
13385,1610612747,2021-08-17,L.A. Lakers,0.583
13386,1610612757,2021-08-17,Portland,0.583
13387,1610612744,2021-08-17,Golden State,0.542
13388,1610612763,2021-08-17,Memphis,0.528
13389,1610612759,2021-08-17,San Antonio,0.458
13390,1610612740,2021-08-17,New Orleans,0.431
13391,1610612758,2021-08-17,Sacramento,0.431
13392,1610612750,2021-08-17,Minnesota,0.319
13393,1610612760,2021-08-17,Oklahoma City,0.306
13394,1610612745,2021-08-17,Houston,0.236
13395,1610612762,2021-08-16,Utah,0.722
13396,1610612756,2021-08-16,Phoenix,0.708
13397,1610612743,2021-08-16,Denver,0.653
13398,1610612746,2021-08-16,LA Clippers,0.653
13399,1610612742,2021-08-16,Dallas,0.583
13400,1610612747,2021-08-16,L.A. Lakers,0.583
13401,1610612757,2021-08-16,Portland,0.583
13402,1610612744,2021-08-16,Golden State,0.542
13403,1610612763,2021-08-16,Memphis,0.528
13404,1610612759,2021-08-16,San Antonio,0.458
13405,1610612740,2021-08-16,New Orleans,0.431
13406,1610612758,2021-08-16,Sacramento,0.431
13407,1610612750,2021-08-16,Minnesota,0.319
13408,1610612760,2021-08-16,Oklahoma City,0.306
13409,1610612745,2021-08-16,Houston,0.236
13410,1610612762,2021-08-15,Utah,0.722
13411,1610612756,2021-08-15,Phoenix,0.708
13412,1610612743,2021-08-15,Denver,0.653
13413,1610612746,2021-08-15,LA Clippers,0.653
13414,1610612742,2021-08-15,Dallas,0.583
13415,1610612747,2021-08-15,L.A. Lakers,0.583
13416,1610612757,2021-08-15,Portland,0.583
13417,1610612744,2021-08-15,Golden State,0.542
13418,1610612763,2021-08-15,Memphis,0.528
13419,1610612759,2021-08-15,San Antonio,0.458
13420,1610612740,2021-08-15,New Orleans,0.431
13421,1610612758,2021-08-15,Sacramento,0.431
13422,1610612750,2021-08-15,Minnesota,0.319
13423,1610612760,2021-08-15,Oklahoma City,0.306
13424,1610612745,2021-08-15,Houston,0.236
13425,1610612762,2021-08-14,Utah,0.722
13426,1610612756,2021-08-14,Phoenix,0.708
13427,1610612743,2021-08-14,Denver,0.653
13428,1610612746,2021-08-14,LA Clippers,0.653
13429,1610612742,2021-08-14,Dallas,0.583
13430,1610612747,2021-08-14,L.A. Lakers,0.583
13431,1610612757,2021-08-14,Portland,0.583
13432,1610612744,2021-08-14,Golden State,0.542
13433,1610612763,2021-08-14,Memphis,0.528
13434,1610612759,2021-08-14,San Antonio,0.458
13435,1610612740,2021-08-14,New Orleans,0.431
13436,1610612758,2021-08-14,Sacramento,0.431
13437,1610612750,2021-08-14,Minnesota,0.319
13438,1610612760,2021-08-14,Oklahoma City,0.306
13439,1610612745,2021-08-14,Houston,0.236
13440,1610612762,2021-08-13,Utah,0.722
13441,1610612756,2021-08-13,Phoenix,0.708
13442,1610612743,2021-08-13,Denver,0.653
13443,1610612746,2021-08-13,LA Clippers,0.653
13444,1610612742,2021-08-13,Dallas,0.583
13445,1610612747,2021-08-13,L.A. Lakers,0.583
13446,1610612757,2021-08-13,Portland,0.583
13447,1610612744,2021-08-13,Golden State,0.542
13448,1610612763,2021-08-13,Memphis,0.528
13449,1610612759,2021-08-13,San Antonio,0.458
13450,1610612740,2021-08-13,New Orleans,0.431
13451,1610612758,2021-08-13,Sacramento,0.431
13452,1610612750,2021-08-13,Minnesota,0.319
13453,1610612760,2021-08-13,Oklahoma City,0.306
13454,1610612745,2021-08-13,Houston,0.236
13455,1610612762,2021-08-12,Utah,0.722
13456,1610612756,2021-08-12,Phoenix,0.708
13457,1610612743,2021-08-12,Denver,0.653
13458,1610612746,2021-08-12,LA Clippers,0.653
13459,1610612742,2021-08-12,Dallas,0.583
13460,1610612747,2021-08-12,L.A. Lakers,0.583
13461,1610612757,2021-08-12,Portland,0.583
13462,1610612744,2021-08-12,Golden State,0.542
13463,1610612763,2021-08-12,Memphis,0.528
13464,1610612759,2021-08-12,San Antonio,0.458
13465,1610612740,2021-08-12,New Orleans,0.431
13466,1610612758,2021-08-12,Sacramento,0.431
13467,1610612750,2021-08-12,Minnesota,0.319
13468,1610612760,2021-08-12,Oklahoma City,0.306
13469,1610612745,2021-08-12,Houston,0.236
13470,1610612762,2021-08-11,Utah,0.722
13471,1610612756,2021-08-11,Phoenix,0.708
13472,1610612743,2021-08-11,Denver,0.653
13473,1610612746,2021-08-11,LA Clippers,0.653
13474,1610612742,2021-08-11,Dallas,0.583
13475,1610612747,2021-08-11,L.A. Lakers,0.583
13476,1610612757,2021-08-11,Portland,0.583
13477,1610612744,2021-08-11,Golden State,0.542
13478,1610612763,2021-08-11,Memphis,0.528
13479,1610612759,2021-08-11,San Antonio,0.458
13480,1610612740,2021-08-11,New Orleans,0.431
13481,1610612758,2021-08-11,Sacramento,0.431
13482,1610612750,2021-08-11,Minnesota,0.319
13483,1610612760,2021-08-11,Oklahoma City,0.306
13484,1610612745,2021-08-11,Houston,0.236
13485,1610612762,2021-08-10,Utah,0.722
13486,1610612756,2021-08-10,Phoenix,0.708
13487,1610612743,2021-08-10,Denver,0.653
13488,1610612746,2021-08-10,LA Clippers,0.653
13489,1610612742,2021-08-10,Dallas,0.583
13490,1610612747,2021-08-10,L.A. Lakers,0.583
13491,1610612757,2021-08-10,Portland,0.583
13492,1610612744,2021-08-10,Golden State,0.542
13493,1610612763,2021-08-10,Memphis,0.528
13494,1610612759,2021-08-10,San Antonio,0.458
13495,1610612740,2021-08-10,New Orleans,0.431
13496,1610612758,2021-08-10,Sacramento,0.431
13497,1610612750,2021-08-10,Minnesota,0.319
13498,1610612760,2021-08-10,Oklahoma City,0.306
13499,1610612745,2021-08-10,Houston,0.236
13500,1610612762,2021-08-09,Utah,0.722
13501,1610612756,2021-08-09,Phoenix,0.708
13502,1610612743,2021-08-09,Denver,0.653
13503,1610612746,2021-08-09,LA Clippers,0.653
13504,1610612742,2021-08-09,Dallas,0.583
13505,1610612747,2021-08-09,L.A. Lakers,0.583
13506,1610612757,2021-08-09,Portland,0.583
13507,1610612744,2021-08-09,Golden State,0.542
13508,1610612763,2021-08-09,Memphis,0.528
13509,1610612759,2021-08-09,San Antonio,0.458
13510,1610612740,2021-08-09,New Orleans,0.431
13511,1610612758,2021-08-09,Sacramento,0.431
13512,1610612750,2021-08-09,Minnesota,0.319
13513,1610612760,2021-08-09,Oklahoma City,0.306
13514,1610612745,2021-08-09,Houston,0.236
13515,1610612762,2021-08-08,Utah,0.722
13516,1610612756,2021-08-08,Phoenix,0.708
13517,1610612743,2021-08-08,Denver,0.653
13518,1610612746,2021-08-08,LA Clippers,0.653
13519,1610612742,2021-08-08,Dallas,0.583
13520,1610612747,2021-08-08,L.A. Lakers,0.583
13521,1610612757,2021-08-08,Portland,0.583
13522,1610612744,2021-08-08,Golden State,0.542
13523,1610612763,2021-08-08,Memphis,0.528
13524,1610612759,2021-08-08,San Antonio,0.458
13525,1610612740,2021-08-08,New Orleans,0.431
13526,1610612758,2021-08-08,Sacramento,0.431
13527,1610612750,2021-08-08,Minnesota,0.319
13528,1610612760,2021-08-08,Oklahoma City,0.306
13529,1610612745,2021-08-08,Houston,0.236
13530,1610612762,2021-08-07,Utah,0.722
13531,1610612756,2021-08-07,Phoenix,0.708
13532,1610612743,2021-08-07,Denver,0.653
13533,1610612746,2021-08-07,LA Clippers,0.653
13534,1610612742,2021-08-07,Dallas,0.583
13535,1610612747,2021-08-07,L.A. Lakers,0.583
13536,1610612757,2021-08-07,Portland,0.583
13537,1610612744,2021-08-07,Golden State,0.542
13538,1610612763,2021-08-07,Memphis,0.528
13539,1610612759,2021-08-07,San Antonio,0.458
13540,1610612740,2021-08-07,New Orleans,0.431
13541,1610612758,2021-08-07,Sacramento,0.431
13542,1610612750,2021-08-07,Minnesota,0.319
13543,1610612760,2021-08-07,Oklahoma City,0.306
13544,1610612745,2021-08-07,Houston,0.236
13545,1610612762,2021-08-06,Utah,0.722
13546,1610612756,2021-08-06,Phoenix,0.708
13547,1610612743,2021-08-06,Denver,0.653
13548,1610612746,2021-08-06,LA Clippers,0.653
13549,1610612742,2021-08-06,Dallas,0.583
13550,1610612747,2021-08-06,L.A. Lakers,0.583
13551,1610612757,2021-08-06,Portland,0.583
13552,1610612744,2021-08-06,Golden State,0.542
13553,1610612763,2021-08-06,Memphis,0.528
13554,1610612759,2021-08-06,San Antonio,0.458
13555,1610612740,2021-08-06,New Orleans,0.431
13556,1610612758,2021-08-06,Sacramento,0.431
13557,1610612750,2021-08-06,Minnesota,0.319
13558,1610612760,2021-08-06,Oklahoma City,0.306
13559,1610612745,2021-08-06,Houston,0.236
13560,1610612762,2021-08-05,Utah,0.722
13561,1610612756,2021-08-05,Phoenix,0.708
13562,1610612743,2021-08-05,Denver,0.653
13563,1610612746,2021-08-05,LA Clippers,0.653
13564,1610612742,2021-08-05,Dallas,0.583
13565,1610612747,2021-08-05,L.A. Lakers,0.583
13566,1610612757,2021-08-05,Portland,0.583
13567,1610612744,2021-08-05,Golden State,0.542
13568,1610612763,2021-08-05,Memphis,0.528
13569,1610612759,2021-08-05,San Antonio,0.458
13570,1610612740,2021-08-05,New Orleans,0.431
13571,1610612758,2021-08-05,Sacramento,0.431
13572,1610612750,2021-08-05,Minnesota,0.319
13573,1610612760,2021-08-05,Oklahoma City,0.306
13574,1610612745,2021-08-05,Houston,0.236
13575,1610612762,2021-08-04,Utah,0.722
13576,1610612756,2021-08-04,Phoenix,0.708
13577,1610612743,2021-08-04,Denver,0.653
13578,1610612746,2021-08-04,LA Clippers,0.653
13579,1610612742,2021-08-04,Dallas,0.583
13580,1610612747,2021-08-04,L.A. Lakers,0.583
13581,1610612757,2021-08-04,Portland,0.583
13582,1610612744,2021-08-04,Golden State,0.542
13583,1610612763,2021-08-04,Memphis,0.528
13584,1610612759,2021-08-04,San Antonio,0.458
13585,1610612740,2021-08-04,New Orleans,0.431
13586,1610612758,2021-08-04,Sacramento,0.431
13587,1610612750,2021-08-04,Minnesota,0.319
13588,1610612760,2021-08-04,Oklahoma City,0.306
13589,1610612745,2021-08-04,Houston,0.236
13590,1610612762,2021-08-03,Utah,0.722
13591,1610612756,2021-08-03,Phoenix,0.708
13592,1610612743,2021-08-03,Denver,0.653
13593,1610612746,2021-08-03,LA Clippers,0.653
13594,1610612742,2021-08-03,Dallas,0.583
13595,1610612747,2021-08-03,L.A. Lakers,0.583
13596,1610612757,2021-08-03,Portland,0.583
13597,1610612744,2021-08-03,Golden State,0.542
13598,1610612763,2021-08-03,Memphis,0.528
13599,1610612759,2021-08-03,San Antonio,0.458
13600,1610612740,2021-08-03,New Orleans,0.431
13601,1610612758,2021-08-03,Sacramento,0.431
13602,1610612750,2021-08-03,Minnesota,0.319
13603,1610612760,2021-08-03,Oklahoma City,0.306
13604,1610612745,2021-08-03,Houston,0.236
13605,1610612762,2021-08-02,Utah,0.722
13606,1610612756,2021-08-02,Phoenix,0.708
13607,1610612743,2021-08-02,Denver,0.653
13608,1610612746,2021-08-02,LA Clippers,0.653
13609,1610612742,2021-08-02,Dallas,0.583
13610,1610612747,2021-08-02,L.A. Lakers,0.583
13611,1610612757,2021-08-02,Portland,0.583
13612,1610612744,2021-08-02,Golden State,0.542
13613,1610612763,2021-08-02,Memphis,0.528
13614,1610612759,2021-08-02,San Antonio,0.458
13615,1610612740,2021-08-02,New Orleans,0.431
13616,1610612758,2021-08-02,Sacramento,0.431
13617,1610612750,2021-08-02,Minnesota,0.319
13618,1610612760,2021-08-02,Oklahoma City,0.306
13619,1610612745,2021-08-02,Houston,0.236
13620,1610612762,2021-08-01,Utah,0.722
13621,1610612756,2021-08-01,Phoenix,0.708
13622,1610612743,2021-08-01,Denver,0.653
13623,1610612746,2021-08-01,LA Clippers,0.653
13624,1610612742,2021-08-01,Dallas,0.583
13625,1610612747,2021-08-01,L.A. Lakers,0.583
13626,1610612757,2021-08-01,Portland,0.583
13627,1610612744,2021-08-01,Golden State,0.542
13628,1610612763,2021-08-01,Memphis,0.528
13629,1610612759,2021-08-01,San Antonio,0.458
13630,1610612740,2021-08-01,New Orleans,0.431
13631,1610612758,2021-08-01,Sacramento,0.431
13632,1610612750,2021-08-01,Minnesota,0.319
13633,1610612760,2021-08-01,Oklahoma City,0.306
13634,1610612745,2021-08-01,Houston,0.236
13635,1610612762,2021-07-31,Utah,0.722
13636,1610612756,2021-07-31,Phoenix,0.708
13637,1610612743,2021-07-31,Denver,0.653
13638,1610612746,2021-07-31,LA Clippers,0.653
13639,1610612742,2021-07-31,Dallas,0.583
13640,1610612747,2021-07-31,L.A. Lakers,0.583
13641,1610612757,2021-07-31,Portland,0.583
13642,1610612744,2021-07-31,Golden State,0.542
13643,1610612763,2021-07-31,Memphis,0.528
13644,1610612759,2021-07-31,San Antonio,0.458
13645,1610612740,2021-07-31,New Orleans,0.431
13646,1610612758,2021-07-31,Sacramento,0.431
13647,1610612750,2021-07-31,Minnesota,0.319
